"","Negative","No Change","Positive","Node","Region","Experiment","Climate scenario","permID","stepID","edgeAdded"
"1477",73.28,0,26.72,"Growth","Low-lat shelf","Future climate","B.2",106,3,"POM -* Small copepods"
"1478",88.56,0,11.44,"Survival","Low-lat shelf","Future climate","B.2",106,3,"POM -* Small copepods"
"1479",77.78,0,22.22,"Growth","Low-lat shelf","Future climate","B.2",106,4,"Small copepods -> POM"
"1480",90.46,0.02,9.52,"Survival","Low-lat shelf","Future climate","B.2",106,4,"Small copepods -> POM"
"1481",78.48,0,21.52,"Growth","Low-lat shelf","Future climate","B.2",106,5,"Autumn primary production -> Sea-ice algae"
"1482",91.1,0,8.9,"Survival","Low-lat shelf","Future climate","B.2",106,5,"Autumn primary production -> Sea-ice algae"
"1483",76.52,0,23.48,"Growth","Low-lat shelf","Future climate","B.2",106,6,"Glacial melt -> Nutrients"
"1484",89.96,0,10.04,"Survival","Low-lat shelf","Future climate","B.2",106,6,"Glacial melt -> Nutrients"
"1485",58.52,0,41.48,"Growth","Low-lat shelf","Future climate","B.2",107,0,"Certain"
"1486",85.2,0,14.8,"Survival","Low-lat shelf","Future climate","B.2",107,0,"Certain"
"1487",59,0,41,"Growth","Low-lat shelf","Future climate","B.2",107,1,"Ice terraces -* Predation risk"
"1488",86,0,14,"Survival","Low-lat shelf","Future climate","B.2",107,1,"Ice terraces -* Predation risk"
"1489",59.02,0,40.98,"Growth","Low-lat shelf","Future climate","B.2",107,2,"Autumn primary production -> Marine snow"
"1490",84.84,0,15.16,"Survival","Low-lat shelf","Future climate","B.2",107,2,"Autumn primary production -> Marine snow"
"1491",72.64,0,27.36,"Growth","Low-lat shelf","Future climate","B.2",107,3,"POM -* Small copepods"
"1492",88.6,0,11.4,"Survival","Low-lat shelf","Future climate","B.2",107,3,"POM -* Small copepods"
"1493",72.66,0,27.34,"Growth","Low-lat shelf","Future climate","B.2",107,4,"Autumn primary production -> Sea-ice algae"
"1494",88.3,0,11.7,"Survival","Low-lat shelf","Future climate","B.2",107,4,"Autumn primary production -> Sea-ice algae"
"1495",77.76,0,22.24,"Growth","Low-lat shelf","Future climate","B.2",107,5,"Small copepods -> POM"
"1496",89.9,0,10.1,"Survival","Low-lat shelf","Future climate","B.2",107,5,"Small copepods -> POM"
"1497",77.14,0,22.86,"Growth","Low-lat shelf","Future climate","B.2",107,6,"Glacial melt -> Nutrients"
"1498",89.88,0,10.12,"Survival","Low-lat shelf","Future climate","B.2",107,6,"Glacial melt -> Nutrients"
"1499",60.78,0,39.22,"Growth","Low-lat shelf","Future climate","B.2",108,0,"Certain"
"1500",86.3,0,13.7,"Survival","Low-lat shelf","Future climate","B.2",108,0,"Certain"
"1501",60.16,0,39.84,"Growth","Low-lat shelf","Future climate","B.2",108,1,"Ice terraces -* Predation risk"
"1502",85.8,0,14.2,"Survival","Low-lat shelf","Future climate","B.2",108,1,"Ice terraces -* Predation risk"
"1503",60.12,0,39.88,"Growth","Low-lat shelf","Future climate","B.2",108,2,"Autumn primary production -> Marine snow"
"1504",85.38,0.02,14.6,"Survival","Low-lat shelf","Future climate","B.2",108,2,"Autumn primary production -> Marine snow"
"1505",72.6,0,27.4,"Growth","Low-lat shelf","Future climate","B.2",108,3,"POM -* Small copepods"
"1506",87.66,0,12.34,"Survival","Low-lat shelf","Future climate","B.2",108,3,"POM -* Small copepods"
"1507",73.1,0,26.9,"Growth","Low-lat shelf","Future climate","B.2",108,4,"Autumn primary production -> Sea-ice algae"
"1508",87.98,0,12.02,"Survival","Low-lat shelf","Future climate","B.2",108,4,"Autumn primary production -> Sea-ice algae"
"1509",71.86,0,28.14,"Growth","Low-lat shelf","Future climate","B.2",108,5,"Glacial melt -> Nutrients"
"1510",87.96,0,12.04,"Survival","Low-lat shelf","Future climate","B.2",108,5,"Glacial melt -> Nutrients"
"1511",77.16,0,22.84,"Growth","Low-lat shelf","Future climate","B.2",108,6,"Small copepods -> POM"
"1512",90.26,0,9.74,"Survival","Low-lat shelf","Future climate","B.2",108,6,"Small copepods -> POM"
"1513",61.06,0,38.94,"Growth","Low-lat shelf","Future climate","B.2",109,0,"Certain"
"1514",86.06,0,13.94,"Survival","Low-lat shelf","Future climate","B.2",109,0,"Certain"
"1515",59.58,0,40.42,"Growth","Low-lat shelf","Future climate","B.2",109,1,"Ice terraces -* Predation risk"
"1516",86.36,0,13.64,"Survival","Low-lat shelf","Future climate","B.2",109,1,"Ice terraces -* Predation risk"
"1517",59.48,0,40.52,"Growth","Low-lat shelf","Future climate","B.2",109,2,"Autumn primary production -> Marine snow"
"1518",85.38,0,14.62,"Survival","Low-lat shelf","Future climate","B.2",109,2,"Autumn primary production -> Marine snow"
"1519",60.18,0,39.82,"Growth","Low-lat shelf","Future climate","B.2",109,3,"Autumn primary production -> Sea-ice algae"
"1520",85.38,0,14.62,"Survival","Low-lat shelf","Future climate","B.2",109,3,"Autumn primary production -> Sea-ice algae"
"1521",73.32,0,26.68,"Growth","Low-lat shelf","Future climate","B.2",109,4,"POM -* Small copepods"
"1522",88.78,0,11.22,"Survival","Low-lat shelf","Future climate","B.2",109,4,"POM -* Small copepods"
"1523",72.16,0,27.84,"Growth","Low-lat shelf","Future climate","B.2",109,5,"Glacial melt -> Nutrients"
"1524",87.76,0,12.24,"Survival","Low-lat shelf","Future climate","B.2",109,5,"Glacial melt -> Nutrients"
"1525",77.58,0,22.42,"Growth","Low-lat shelf","Future climate","B.2",109,6,"Small copepods -> POM"
"1526",90.52,0,9.48,"Survival","Low-lat shelf","Future climate","B.2",109,6,"Small copepods -> POM"
"1527",58.56,0,41.44,"Growth","Low-lat shelf","Future climate","B.2",110,0,"Certain"
"1528",84.98,0,15.02,"Survival","Low-lat shelf","Future climate","B.2",110,0,"Certain"
"1529",59.4,0,40.6,"Growth","Low-lat shelf","Future climate","B.2",110,1,"Ice terraces -* Predation risk"
"1530",85.66,0,14.34,"Survival","Low-lat shelf","Future climate","B.2",110,1,"Ice terraces -* Predation risk"
"1531",59.3,0,40.7,"Growth","Low-lat shelf","Future climate","B.2",110,2,"Autumn primary production -> Marine snow"
"1532",84.62,0,15.38,"Survival","Low-lat shelf","Future climate","B.2",110,2,"Autumn primary production -> Marine snow"
"1533",59.72,0,40.28,"Growth","Low-lat shelf","Future climate","B.2",110,3,"Autumn primary production -> Sea-ice algae"
"1534",85.7,0,14.3,"Survival","Low-lat shelf","Future climate","B.2",110,3,"Autumn primary production -> Sea-ice algae"
"1535",73.04,0,26.96,"Growth","Low-lat shelf","Future climate","B.2",110,4,"POM -* Small copepods"
"1536",88.38,0,11.62,"Survival","Low-lat shelf","Future climate","B.2",110,4,"POM -* Small copepods"
"1537",78.3,0,21.7,"Growth","Low-lat shelf","Future climate","B.2",110,5,"Small copepods -> POM"
"1538",90.34,0,9.66,"Survival","Low-lat shelf","Future climate","B.2",110,5,"Small copepods -> POM"
"1539",76.54,0,23.46,"Growth","Low-lat shelf","Future climate","B.2",110,6,"Glacial melt -> Nutrients"
"1540",90.16,0,9.84,"Survival","Low-lat shelf","Future climate","B.2",110,6,"Glacial melt -> Nutrients"
"1541",59.94,0,40.06,"Growth","Low-lat shelf","Future climate","B.2",111,0,"Certain"
"1542",85.94,0,14.06,"Survival","Low-lat shelf","Future climate","B.2",111,0,"Certain"
"1543",59.44,0,40.56,"Growth","Low-lat shelf","Future climate","B.2",111,1,"Ice terraces -* Predation risk"
"1544",85.88,0,14.12,"Survival","Low-lat shelf","Future climate","B.2",111,1,"Ice terraces -* Predation risk"
"1545",59.26,0,40.74,"Growth","Low-lat shelf","Future climate","B.2",111,2,"Autumn primary production -> Marine snow"
"1546",85.28,0,14.72,"Survival","Low-lat shelf","Future climate","B.2",111,2,"Autumn primary production -> Marine snow"
"1547",60.92,0,39.08,"Growth","Low-lat shelf","Future climate","B.2",111,3,"Autumn primary production -> Sea-ice algae"
"1548",85.78,0,14.22,"Survival","Low-lat shelf","Future climate","B.2",111,3,"Autumn primary production -> Sea-ice algae"
"1549",61.3,0,38.7,"Growth","Low-lat shelf","Future climate","B.2",111,4,"Small copepods -> POM"
"1550",87.04,0,12.96,"Survival","Low-lat shelf","Future climate","B.2",111,4,"Small copepods -> POM"
"1551",77.84,0,22.16,"Growth","Low-lat shelf","Future climate","B.2",111,5,"POM -* Small copepods"
"1552",90.6,0,9.4,"Survival","Low-lat shelf","Future climate","B.2",111,5,"POM -* Small copepods"
"1553",75.48,0,24.52,"Growth","Low-lat shelf","Future climate","B.2",111,6,"Glacial melt -> Nutrients"
"1554",89.64,0,10.36,"Survival","Low-lat shelf","Future climate","B.2",111,6,"Glacial melt -> Nutrients"
"1555",58.98,0,41.02,"Growth","Low-lat shelf","Future climate","B.2",112,0,"Certain"
"1556",85.12,0,14.88,"Survival","Low-lat shelf","Future climate","B.2",112,0,"Certain"
"1557",59.32,0,40.68,"Growth","Low-lat shelf","Future climate","B.2",112,1,"Ice terraces -* Predation risk"
"1558",85.9,0,14.1,"Survival","Low-lat shelf","Future climate","B.2",112,1,"Ice terraces -* Predation risk"
"1559",60.08,0,39.92,"Growth","Low-lat shelf","Future climate","B.2",112,2,"Autumn primary production -> Marine snow"
"1560",85.04,0,14.96,"Survival","Low-lat shelf","Future climate","B.2",112,2,"Autumn primary production -> Marine snow"
"1561",59.94,0,40.06,"Growth","Low-lat shelf","Future climate","B.2",112,3,"Small copepods -> POM"
"1562",86.64,0,13.36,"Survival","Low-lat shelf","Future climate","B.2",112,3,"Small copepods -> POM"
"1563",60.28,0,39.72,"Growth","Low-lat shelf","Future climate","B.2",112,4,"Autumn primary production -> Sea-ice algae"
"1564",86.44,0,13.56,"Survival","Low-lat shelf","Future climate","B.2",112,4,"Autumn primary production -> Sea-ice algae"
"1565",77.38,0,22.62,"Growth","Low-lat shelf","Future climate","B.2",112,5,"POM -* Small copepods"
"1566",90.3,0,9.7,"Survival","Low-lat shelf","Future climate","B.2",112,5,"POM -* Small copepods"
"1567",76.62,0,23.38,"Growth","Low-lat shelf","Future climate","B.2",112,6,"Glacial melt -> Nutrients"
"1568",90.1,0,9.9,"Survival","Low-lat shelf","Future climate","B.2",112,6,"Glacial melt -> Nutrients"
"1569",59.96,0,40.04,"Growth","Low-lat shelf","Future climate","B.2",113,0,"Certain"
"1570",86.48,0,13.52,"Survival","Low-lat shelf","Future climate","B.2",113,0,"Certain"
"1571",60.02,0,39.98,"Growth","Low-lat shelf","Future climate","B.2",113,1,"Ice terraces -* Predation risk"
"1572",85.76,0,14.24,"Survival","Low-lat shelf","Future climate","B.2",113,1,"Ice terraces -* Predation risk"
"1573",60.76,0,39.24,"Growth","Low-lat shelf","Future climate","B.2",113,2,"Small copepods -> POM"
"1574",87.68,0,12.32,"Survival","Low-lat shelf","Future climate","B.2",113,2,"Small copepods -> POM"
"1575",59.56,0,40.44,"Growth","Low-lat shelf","Future climate","B.2",113,3,"Autumn primary production -> Marine snow"
"1576",86.52,0,13.48,"Survival","Low-lat shelf","Future climate","B.2",113,3,"Autumn primary production -> Marine snow"
"1577",58.9,0,41.1,"Growth","Low-lat shelf","Future climate","B.2",113,4,"Autumn primary production -> Sea-ice algae"
"1578",85.78,0,14.22,"Survival","Low-lat shelf","Future climate","B.2",113,4,"Autumn primary production -> Sea-ice algae"
"1579",78.2,0,21.8,"Growth","Low-lat shelf","Future climate","B.2",113,5,"POM -* Small copepods"
"1580",90.02,0,9.98,"Survival","Low-lat shelf","Future climate","B.2",113,5,"POM -* Small copepods"
"1581",77.82,0,22.18,"Growth","Low-lat shelf","Future climate","B.2",113,6,"Glacial melt -> Nutrients"
"1582",90.56,0,9.44,"Survival","Low-lat shelf","Future climate","B.2",113,6,"Glacial melt -> Nutrients"
"1583",59.74,0,40.26,"Growth","Low-lat shelf","Future climate","B.2",114,0,"Certain"
"1584",85.58,0,14.42,"Survival","Low-lat shelf","Future climate","B.2",114,0,"Certain"
"1585",59.24,0,40.76,"Growth","Low-lat shelf","Future climate","B.2",114,1,"Small copepods -> POM"
"1586",87.1,0,12.9,"Survival","Low-lat shelf","Future climate","B.2",114,1,"Small copepods -> POM"
"1587",60.8,0.02,39.18,"Growth","Low-lat shelf","Future climate","B.2",114,2,"Ice terraces -* Predation risk"
"1588",87.62,0,12.38,"Survival","Low-lat shelf","Future climate","B.2",114,2,"Ice terraces -* Predation risk"
"1589",59.96,0.02,40.02,"Growth","Low-lat shelf","Future climate","B.2",114,3,"Autumn primary production -> Marine snow"
"1590",85.86,0,14.14,"Survival","Low-lat shelf","Future climate","B.2",114,3,"Autumn primary production -> Marine snow"
"1591",60.24,0,39.76,"Growth","Low-lat shelf","Future climate","B.2",114,4,"Autumn primary production -> Sea-ice algae"
"1592",87.28,0,12.72,"Survival","Low-lat shelf","Future climate","B.2",114,4,"Autumn primary production -> Sea-ice algae"
"1593",76.32,0,23.68,"Growth","Low-lat shelf","Future climate","B.2",114,5,"POM -* Small copepods"
"1594",90,0,10,"Survival","Low-lat shelf","Future climate","B.2",114,5,"POM -* Small copepods"
"1595",76.26,0,23.74,"Growth","Low-lat shelf","Future climate","B.2",114,6,"Glacial melt -> Nutrients"
"1596",89.62,0,10.38,"Survival","Low-lat shelf","Future climate","B.2",114,6,"Glacial melt -> Nutrients"
"1597",58.34,0,41.66,"Growth","Low-lat shelf","Future climate","B.2",115,0,"Certain"
"1598",84.72,0,15.28,"Survival","Low-lat shelf","Future climate","B.2",115,0,"Certain"
"1599",59.78,0,40.22,"Growth","Low-lat shelf","Future climate","B.2",115,1,"Small copepods -> POM"
"1600",87.4,0,12.6,"Survival","Low-lat shelf","Future climate","B.2",115,1,"Small copepods -> POM"
"1601",58.68,0,41.32,"Growth","Low-lat shelf","Future climate","B.2",115,2,"Ice terraces -* Predation risk"
"1602",88,0,12,"Survival","Low-lat shelf","Future climate","B.2",115,2,"Ice terraces -* Predation risk"
"1603",60.44,0,39.56,"Growth","Low-lat shelf","Future climate","B.2",115,3,"Autumn primary production -> Marine snow"
"1604",86.28,0,13.72,"Survival","Low-lat shelf","Future climate","B.2",115,3,"Autumn primary production -> Marine snow"
"1605",60,0,40,"Growth","Low-lat shelf","Future climate","B.2",115,4,"Autumn primary production -> Sea-ice algae"
"1606",87.2,0,12.8,"Survival","Low-lat shelf","Future climate","B.2",115,4,"Autumn primary production -> Sea-ice algae"
"1607",58.48,0,41.52,"Growth","Low-lat shelf","Future climate","B.2",115,5,"Glacial melt -> Nutrients"
"1608",85.76,0,14.24,"Survival","Low-lat shelf","Future climate","B.2",115,5,"Glacial melt -> Nutrients"
"1609",77.2,0,22.8,"Growth","Low-lat shelf","Future climate","B.2",115,6,"POM -* Small copepods"
"1610",90.06,0,9.94,"Survival","Low-lat shelf","Future climate","B.2",115,6,"POM -* Small copepods"
"1611",60.44,0,39.56,"Growth","Low-lat shelf","Future climate","B.2",116,0,"Certain"
"1612",85.68,0,14.32,"Survival","Low-lat shelf","Future climate","B.2",116,0,"Certain"
"1613",59.86,0,40.14,"Growth","Low-lat shelf","Future climate","B.2",116,1,"Ice terraces -* Predation risk"
"1614",85.74,0,14.26,"Survival","Low-lat shelf","Future climate","B.2",116,1,"Ice terraces -* Predation risk"
"1615",58.92,0,41.08,"Growth","Low-lat shelf","Future climate","B.2",116,2,"Small copepods -> POM"
"1616",86.96,0,13.04,"Survival","Low-lat shelf","Future climate","B.2",116,2,"Small copepods -> POM"
"1617",59.84,0,40.16,"Growth","Low-lat shelf","Future climate","B.2",116,3,"Autumn primary production -> Marine snow"
"1618",86.3,0,13.7,"Survival","Low-lat shelf","Future climate","B.2",116,3,"Autumn primary production -> Marine snow"
"1619",61.36,0,38.64,"Growth","Low-lat shelf","Future climate","B.2",116,4,"Autumn primary production -> Sea-ice algae"
"1620",87.02,0,12.98,"Survival","Low-lat shelf","Future climate","B.2",116,4,"Autumn primary production -> Sea-ice algae"
"1621",58.7,0,41.3,"Growth","Low-lat shelf","Future climate","B.2",116,5,"Glacial melt -> Nutrients"
"1622",85.64,0,14.36,"Survival","Low-lat shelf","Future climate","B.2",116,5,"Glacial melt -> Nutrients"
"1623",76.22,0,23.78,"Growth","Low-lat shelf","Future climate","B.2",116,6,"POM -* Small copepods"
"1624",90.42,0,9.58,"Survival","Low-lat shelf","Future climate","B.2",116,6,"POM -* Small copepods"
"1625",59.2,0.02,40.78,"Growth","Low-lat shelf","Future climate","B.2",117,0,"Certain"
"1626",85.36,0,14.64,"Survival","Low-lat shelf","Future climate","B.2",117,0,"Certain"
"1627",60.68,0,39.32,"Growth","Low-lat shelf","Future climate","B.2",117,1,"Ice terraces -* Predation risk"
"1628",85.74,0,14.26,"Survival","Low-lat shelf","Future climate","B.2",117,1,"Ice terraces -* Predation risk"
"1629",61.22,0,38.78,"Growth","Low-lat shelf","Future climate","B.2",117,2,"Autumn primary production -> Marine snow"
"1630",85.78,0,14.22,"Survival","Low-lat shelf","Future climate","B.2",117,2,"Autumn primary production -> Marine snow"
"1631",60.1,0,39.9,"Growth","Low-lat shelf","Future climate","B.2",117,3,"Small copepods -> POM"
"1632",87.36,0,12.64,"Survival","Low-lat shelf","Future climate","B.2",117,3,"Small copepods -> POM"
"1633",60.2,0,39.8,"Growth","Low-lat shelf","Future climate","B.2",117,4,"Autumn primary production -> Sea-ice algae"
"1634",86.64,0,13.36,"Survival","Low-lat shelf","Future climate","B.2",117,4,"Autumn primary production -> Sea-ice algae"
"1635",57.24,0,42.76,"Growth","Low-lat shelf","Future climate","B.2",117,5,"Glacial melt -> Nutrients"
"1636",85.5,0,14.5,"Survival","Low-lat shelf","Future climate","B.2",117,5,"Glacial melt -> Nutrients"
"1637",76.98,0,23.02,"Growth","Low-lat shelf","Future climate","B.2",117,6,"POM -* Small copepods"
"1638",90.14,0,9.86,"Survival","Low-lat shelf","Future climate","B.2",117,6,"POM -* Small copepods"
"1639",60.2,0,39.8,"Growth","Low-lat shelf","Future climate","B.2",118,0,"Certain"
"1640",85.78,0,14.22,"Survival","Low-lat shelf","Future climate","B.2",118,0,"Certain"
"1641",59.88,0,40.12,"Growth","Low-lat shelf","Future climate","B.2",118,1,"Ice terraces -* Predation risk"
"1642",86.3,0,13.7,"Survival","Low-lat shelf","Future climate","B.2",118,1,"Ice terraces -* Predation risk"
"1643",59.7,0,40.3,"Growth","Low-lat shelf","Future climate","B.2",118,2,"Autumn primary production -> Marine snow"
"1644",84.82,0,15.18,"Survival","Low-lat shelf","Future climate","B.2",118,2,"Autumn primary production -> Marine snow"
"1645",59.12,0,40.88,"Growth","Low-lat shelf","Future climate","B.2",118,3,"Autumn primary production -> Sea-ice algae"
"1646",84.42,0,15.58,"Survival","Low-lat shelf","Future climate","B.2",118,3,"Autumn primary production -> Sea-ice algae"
"1647",60.32,0,39.68,"Growth","Low-lat shelf","Future climate","B.2",118,4,"Small copepods -> POM"
"1648",86.74,0,13.26,"Survival","Low-lat shelf","Future climate","B.2",118,4,"Small copepods -> POM"
"1649",58.14,0,41.86,"Growth","Low-lat shelf","Future climate","B.2",118,5,"Glacial melt -> Nutrients"
"1650",85.74,0,14.26,"Survival","Low-lat shelf","Future climate","B.2",118,5,"Glacial melt -> Nutrients"
"1651",77.32,0,22.68,"Growth","Low-lat shelf","Future climate","B.2",118,6,"POM -* Small copepods"
"1652",90.26,0,9.74,"Survival","Low-lat shelf","Future climate","B.2",118,6,"POM -* Small copepods"
"1653",60.62,0,39.38,"Growth","Low-lat shelf","Future climate","B.2",119,0,"Certain"
"1654",86.26,0.02,13.72,"Survival","Low-lat shelf","Future climate","B.2",119,0,"Certain"
"1655",59.62,0,40.38,"Growth","Low-lat shelf","Future climate","B.2",119,1,"Ice terraces -* Predation risk"
"1656",86.16,0,13.84,"Survival","Low-lat shelf","Future climate","B.2",119,1,"Ice terraces -* Predation risk"
"1657",60.54,0,39.46,"Growth","Low-lat shelf","Future climate","B.2",119,2,"Autumn primary production -> Marine snow"
"1658",84.96,0,15.04,"Survival","Low-lat shelf","Future climate","B.2",119,2,"Autumn primary production -> Marine snow"
"1659",59.32,0,40.68,"Growth","Low-lat shelf","Future climate","B.2",119,3,"Autumn primary production -> Sea-ice algae"
"1660",84.58,0,15.42,"Survival","Low-lat shelf","Future climate","B.2",119,3,"Autumn primary production -> Sea-ice algae"
"1661",56.98,0,43.02,"Growth","Low-lat shelf","Future climate","B.2",119,4,"Glacial melt -> Nutrients"
"1662",83.64,0,16.36,"Survival","Low-lat shelf","Future climate","B.2",119,4,"Glacial melt -> Nutrients"
"1663",57.82,0,42.18,"Growth","Low-lat shelf","Future climate","B.2",119,5,"Small copepods -> POM"
"1664",85.88,0,14.12,"Survival","Low-lat shelf","Future climate","B.2",119,5,"Small copepods -> POM"
"1665",76.82,0,23.18,"Growth","Low-lat shelf","Future climate","B.2",119,6,"POM -* Small copepods"
"1666",89.76,0,10.24,"Survival","Low-lat shelf","Future climate","B.2",119,6,"POM -* Small copepods"
"1667",59.38,0,40.62,"Growth","Low-lat shelf","Future climate","B.2",120,0,"Certain"
"1668",86.02,0,13.98,"Survival","Low-lat shelf","Future climate","B.2",120,0,"Certain"
"1669",60.2,0.02,39.78,"Growth","Low-lat shelf","Future climate","B.2",120,1,"Ice terraces -* Predation risk"
"1670",85.9,0,14.1,"Survival","Low-lat shelf","Future climate","B.2",120,1,"Ice terraces -* Predation risk"
"1671",59.96,0,40.04,"Growth","Low-lat shelf","Future climate","B.2",120,2,"Autumn primary production -> Marine snow"
"1672",85.04,0.02,14.94,"Survival","Low-lat shelf","Future climate","B.2",120,2,"Autumn primary production -> Marine snow"
"1673",60.04,0,39.96,"Growth","Low-lat shelf","Future climate","B.2",120,3,"Autumn primary production -> Sea-ice algae"
"1674",85.38,0,14.62,"Survival","Low-lat shelf","Future climate","B.2",120,3,"Autumn primary production -> Sea-ice algae"
"1675",59.94,0,40.06,"Growth","Low-lat shelf","Future climate","B.2",120,4,"Glacial melt -> Nutrients"
"1676",85.34,0,14.66,"Survival","Low-lat shelf","Future climate","B.2",120,4,"Glacial melt -> Nutrients"
"1677",72.06,0,27.94,"Growth","Low-lat shelf","Future climate","B.2",120,5,"POM -* Small copepods"
"1678",87.58,0,12.42,"Survival","Low-lat shelf","Future climate","B.2",120,5,"POM -* Small copepods"
"1679",76.4,0,23.6,"Growth","Low-lat shelf","Future climate","B.2",120,6,"Small copepods -> POM"
"1680",90.36,0,9.64,"Survival","Low-lat shelf","Future climate","B.2",120,6,"Small copepods -> POM"
"1681",60.12,0,39.88,"Growth","Low-lat shelf","Future climate","B.2",121,0,"Certain"
"1682",86.88,0,13.12,"Survival","Low-lat shelf","Future climate","B.2",121,0,"Certain"
"1683",60.72,0,39.28,"Growth","Low-lat shelf","Future climate","B.2",121,1,"Ice terraces -* Predation risk"
"1684",86.16,0,13.84,"Survival","Low-lat shelf","Future climate","B.2",121,1,"Ice terraces -* Predation risk"
"1685",60.44,0,39.56,"Growth","Low-lat shelf","Future climate","B.2",121,2,"Autumn primary production -> Marine snow"
"1686",84.86,0,15.14,"Survival","Low-lat shelf","Future climate","B.2",121,2,"Autumn primary production -> Marine snow"
"1687",59.14,0,40.86,"Growth","Low-lat shelf","Future climate","B.2",121,3,"Glacial melt -> Nutrients"
"1688",85.1,0,14.9,"Survival","Low-lat shelf","Future climate","B.2",121,3,"Glacial melt -> Nutrients"
"1689",57.76,0,42.24,"Growth","Low-lat shelf","Future climate","B.2",121,4,"Autumn primary production -> Sea-ice algae"
"1690",84.06,0,15.94,"Survival","Low-lat shelf","Future climate","B.2",121,4,"Autumn primary production -> Sea-ice algae"
"1691",71.98,0,28.02,"Growth","Low-lat shelf","Future climate","B.2",121,5,"POM -* Small copepods"
"1692",88.3,0,11.7,"Survival","Low-lat shelf","Future climate","B.2",121,5,"POM -* Small copepods"
"1693",76.9,0,23.1,"Growth","Low-lat shelf","Future climate","B.2",121,6,"Small copepods -> POM"
"1694",90.56,0,9.44,"Survival","Low-lat shelf","Future climate","B.2",121,6,"Small copepods -> POM"
"1695",58.96,0,41.04,"Growth","Low-lat shelf","Future climate","B.2",122,0,"Certain"
"1696",86.08,0,13.92,"Survival","Low-lat shelf","Future climate","B.2",122,0,"Certain"
"1697",59.96,0,40.04,"Growth","Low-lat shelf","Future climate","B.2",122,1,"Ice terraces -* Predation risk"
"1698",86.64,0,13.36,"Survival","Low-lat shelf","Future climate","B.2",122,1,"Ice terraces -* Predation risk"
"1699",59.82,0,40.18,"Growth","Low-lat shelf","Future climate","B.2",122,2,"Autumn primary production -> Marine snow"
"1700",85.36,0,14.64,"Survival","Low-lat shelf","Future climate","B.2",122,2,"Autumn primary production -> Marine snow"
"1701",58.12,0,41.88,"Growth","Low-lat shelf","Future climate","B.2",122,3,"Glacial melt -> Nutrients"
"1702",84.2,0,15.8,"Survival","Low-lat shelf","Future climate","B.2",122,3,"Glacial melt -> Nutrients"
"1703",58.66,0,41.34,"Growth","Low-lat shelf","Future climate","B.2",122,4,"Autumn primary production -> Sea-ice algae"
"1704",83.66,0,16.34,"Survival","Low-lat shelf","Future climate","B.2",122,4,"Autumn primary production -> Sea-ice algae"
"1705",57.72,0,42.28,"Growth","Low-lat shelf","Future climate","B.2",122,5,"Small copepods -> POM"
"1706",85.46,0,14.54,"Survival","Low-lat shelf","Future climate","B.2",122,5,"Small copepods -> POM"
"1707",76.9,0,23.1,"Growth","Low-lat shelf","Future climate","B.2",122,6,"POM -* Small copepods"
"1708",90.02,0.02,9.96,"Survival","Low-lat shelf","Future climate","B.2",122,6,"POM -* Small copepods"
"1709",59.98,0,40.02,"Growth","Low-lat shelf","Future climate","B.2",123,0,"Certain"
"1710",85.62,0,14.38,"Survival","Low-lat shelf","Future climate","B.2",123,0,"Certain"
"1711",58.36,0,41.64,"Growth","Low-lat shelf","Future climate","B.2",123,1,"Ice terraces -* Predation risk"
"1712",84.7,0,15.3,"Survival","Low-lat shelf","Future climate","B.2",123,1,"Ice terraces -* Predation risk"
"1713",60.52,0,39.48,"Growth","Low-lat shelf","Future climate","B.2",123,2,"Autumn primary production -> Marine snow"
"1714",85.34,0,14.66,"Survival","Low-lat shelf","Future climate","B.2",123,2,"Autumn primary production -> Marine snow"
"1715",59,0,41,"Growth","Low-lat shelf","Future climate","B.2",123,3,"Glacial melt -> Nutrients"
"1716",84.8,0,15.2,"Survival","Low-lat shelf","Future climate","B.2",123,3,"Glacial melt -> Nutrients"
"1717",58.02,0,41.98,"Growth","Low-lat shelf","Future climate","B.2",123,4,"Small copepods -> POM"
"1718",85.44,0,14.56,"Survival","Low-lat shelf","Future climate","B.2",123,4,"Small copepods -> POM"
"1719",58.16,0,41.84,"Growth","Low-lat shelf","Future climate","B.2",123,5,"Autumn primary production -> Sea-ice algae"
"1720",85.64,0,14.36,"Survival","Low-lat shelf","Future climate","B.2",123,5,"Autumn primary production -> Sea-ice algae"
"1721",77.28,0,22.72,"Growth","Low-lat shelf","Future climate","B.2",123,6,"POM -* Small copepods"
"1722",90,0,10,"Survival","Low-lat shelf","Future climate","B.2",123,6,"POM -* Small copepods"
"1723",59.8,0,40.2,"Growth","Low-lat shelf","Future climate","B.2",124,0,"Certain"
"1724",85.56,0,14.44,"Survival","Low-lat shelf","Future climate","B.2",124,0,"Certain"
"1725",58.82,0,41.18,"Growth","Low-lat shelf","Future climate","B.2",124,1,"Ice terraces -* Predation risk"
"1726",85.1,0,14.9,"Survival","Low-lat shelf","Future climate","B.2",124,1,"Ice terraces -* Predation risk"
"1727",59.9,0,40.1,"Growth","Low-lat shelf","Future climate","B.2",124,2,"Autumn primary production -> Marine snow"
"1728",85,0,15,"Survival","Low-lat shelf","Future climate","B.2",124,2,"Autumn primary production -> Marine snow"
"1729",59.6,0.02,40.38,"Growth","Low-lat shelf","Future climate","B.2",124,3,"Small copepods -> POM"
